ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
94648,Olena Mykhailivna Pidhrushna,F,27,176,65,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold
94650,Valeriy Vasylovych Pidluzhniy,M,27,175,68,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,Bronze
94653,Luisito Pi,M,22,183,57,Dominican Republic,DOM,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Bronze
94673,Silke Pielen (-Rogatko),F,16,170,64,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
94676,Christiane Pielke,F,21,178,62,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
94685,Ccile Pieper,F,21,166,56,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
94693,Emanuela Pierantozzi,F,23,170,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Middleweight,Silver
94693,Emanuela Pierantozzi,F,32,170,78,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,Bronze
94696,Jack Warren Pierce,M,29,185,84,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,Bronze
94711,Gastone Pierini,M,32,167,66.5,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Bronze
94713,Blake Pieroni,M,20,188,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
94722,Gabriel Pierre Lazo,M,33,176,97,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
94749,"Johannes Aloysius Maria ""Jan"" Pieterse",M,21,175,70,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
94761,"Alexander ""Alex"" Pietrangelo",M,24,190,96,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
94774,Frdric Pietruszka,M,22,176,69,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Bronze
94774,Frdric Pietruszka,M,26,176,69,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",Gold
94774,Frdric Pietruszka,M,30,176,69,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Bronze
94777,Jerzy Pietrzyk,M,21,190,76,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
94778,Zbigniew Pietrzykowski,M,22,181,81,Poland,POL,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Middleweight,Bronze
94778,Zbigniew Pietrzykowski,M,25,181,81,Poland,POL,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Heavyweight,Silver
94778,Zbigniew Pietrzykowski,M,30,181,81,Poland,POL,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,Bronze
94781,Eckehard Pietzsch,M,32,187,86,East Germany,GDR,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,Silver
94782,Jochen Pietzsch,M,20,176,73,East Germany-1,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Bronze
94782,Jochen Pietzsch,M,24,176,73,East Germany-1,GDR,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Gold
94784,Alberto Pigaiani,M,28,174,131,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Bronze
94794,Paola Pigni (-Cacchi),F,26,168,55,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Bronze
94795,Krisztina Pigniczki-Sepsi,F,24,171,66,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
94802,Denis Pigott,M,29,173,68,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
94813,Kustaa Kustaanpoika Pihlajamki,M,22,169,61,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
94813,Kustaa Kustaanpoika Pihlajamki,M,26,169,61,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
94813,Kustaa Kustaanpoika Pihlajamki,M,34,169,61,Finland,FIN,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
94816,Antti Sakari Pihlstrm,M,29,180,82,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
94822,Peetu Ilari Piiroinen,M,21,165,60,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,Silver
94824,Duko Pijetlovi,M,23,197,97,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
94824,Duko Pijetlovi,M,27,197,97,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
94824,Duko Pijetlovi,M,31,197,97,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
94825,Gojko Pijetlovi,M,28,194,92,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
94825,Gojko Pijetlovi,M,32,194,92,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
94827,"Marinus Augustinus Josephus ""Ren"" Pijnen",M,22,175,72,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
94841,Aavo Pikkuus,M,21,178,76,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
94846,Noelle Pikus-Pace,F,31,178,73,United States,USA,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Women's Skeleton,Silver
94863,Helena Pilejczyk (Majcher-),F,28,159,51,Poland,POL,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
94865,Paul Henry Pilgrim,M,20,180,75,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
94865,Paul Henry Pilgrim,M,22,180,75,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
94865,Paul Henry Pilgrim,M,22,180,75,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 800 metres,Gold
94866,Vladimir Mikhaylovich Pilguy,M,24,184,77,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze
94866,Vladimir Mikhaylovich Pilguy,M,32,184,77,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
94886,Pietro Piller Cottrer,M,27,180,70,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
94886,Pietro Piller Cottrer,M,31,180,70,Italy,ITA,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Bronze
94886,Pietro Piller Cottrer,M,31,180,70,Italy,ITA,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
94886,Pietro Piller Cottrer,M,35,180,70,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Silver
94887,Julien Pillet,M,22,184,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
94887,Julien Pillet,M,26,184,75,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold
94887,Julien Pillet,M,30,184,75,France,FRA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Gold
94892,Luc Camille Fernand Pillot,M,25,182,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,Bronze
94892,Luc Camille Fernand Pillot,M,29,182,72,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,Gold
94902,Denis Sergeyevich Pimankov,M,21,190,87,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
94903,Nikolay Igoryevich Pimenov,M,22,190,86,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Silver
94904,Yury Igoryevich Pimenov,M,22,196,94,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Silver
94905,Fernando Ismael Fernandes Pimenta,M,22,178,81,Portugal,POR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
94924,Bernardo Jos Piango Figuera,M,20,165,54,Venezuela,VEN,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,Silver
94941,Demetrius Rashad Pinder,M,23,178,70,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
94942,"Allen Gerald ""Gerry"" Pinder",M,19,173,75,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
94943,"Herbert Charles ""Herb"" Pinder, Jr.",M,21,180,77,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
94947,Adam Robert Pine,M,24,183,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
94947,Adam Robert Pine,M,24,183,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
94947,Adam Robert Pine,M,32,183,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
94948,Allison Marie Pineau,F,27,181,66,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
94955,Hctor Mauricio Pineda,M,21,169,70,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Silver
94966,"Elisabeth ""Eli"" Pinedo Senz",F,31,175,68,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
94967,Timir Alekseyevich Pinegin,M,33,164,65,Tornado,URS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,Gold
94978,Mark Pinger,M,22,201,92,Germany,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
94978,Mark Pinger,M,26,201,92,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
94993,Pavel Pavlovich Pinigin,M,23,170,68,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
94994,Mariya Dzhumabayevna Pinigina (Kulchunova-),F,30,171,58,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
94997,Offutt Pinion,M,46,170,70,United States,USA,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
95016,Matthew Clive Pinsent,M,21,196,108,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,Gold
95016,Matthew Clive Pinsent,M,25,196,108,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Gold
95016,Matthew Clive Pinsent,M,29,196,108,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Gold
95016,Matthew Clive Pinsent,M,33,196,108,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Gold
95020,Jonas Pinskus,M,20,190,89,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Bronze
95048,Cosimo Pinto,M,21,178,81,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,Gold
95067,Alexis Pinturault,M,22,180,80,France,FRA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
95071,Giampiero Pinzi,M,23,176,74,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
95092,Carly Piper (-Ryan),F,20,187,81,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
95093,Cherie Piper,F,20,168,76,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
95093,Cherie Piper,F,24,168,76,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
95093,Cherie Piper,F,28,168,76,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
95094,Desmond Royle Piper,M,23,173,73,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Bronze
95094,Desmond Royle Piper,M,27,173,73,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Silver
95095,"Donald Arthur ""Don"" Piper",M,25,180,73,United States,USA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Gold
95104,Constana Pipot-Burcic,F,21,174,64,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver
95104,Constana Pipot-Burcic,F,25,174,64,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,29,174,64,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,33,174,64,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,37,174,64,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
95105,Scottie Maurice Pippen,M,26,200,102,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
95105,Scottie Maurice Pippen,M,30,200,102,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Gold
95106,Damiano Pippi,M,32,193,84,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
95108,Dan Luther Pippin,M,25,185,77,United States,USA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Gold
95110,Claude Piquemal,M,25,172,65,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
95110,Claude Piquemal,M,29,172,65,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
95113,tienne Piquiral,M,22,180,87,France,FRA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
95140,Douglas Alistair Gordon Pirie,M,25,188,65,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",Silver
95145,Mehmet Akif Pirim,M,23,160,66,Turkey,TUR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
95145,Mehmet Akif Pirim,M,27,160,66,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
95153,Andrea Pirlo,M,25,177,68,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
95173,Dumitru Prvulescu,M,27,166,52,Romania,ROU,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
95173,Dumitru Prvulescu,M,31,166,52,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
95178,"Alexandra Jane ""Sandra"" Pisani",F,29,174,71,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
95181,Igor Ivanovich Pisarev,M,25,180,78,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
95185,Gleb Olegovich Pisarevsky,M,28,182,108,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Heavyweight,Bronze
95192,Darya Vitalyevna Pishchalnikova,F,27,188,125,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Discus Throw,Silver
95217,Rafa Maciej Piszcz,M,31,179,82,Poland,POL,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
95232,Tero Kristian Pitkmki,M,25,195,94,Finland,FIN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,Bronze
95233,Joni Pitknen,M,26,191,97,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
95234,Matti Keijo Juhani Pitknen,M,27,177,71,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
95234,Matti Keijo Juhani Pitknen,M,31,177,71,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
95235,Toimi Johannes Pitknen,M,28,183,82.5,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Bronze
95235,Toimi Johannes Pitknen,M,32,183,82.5,Finland,FIN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,Bronze
95248,"Susan Kay ""Sue"" Pitt (-Anderson)",F,16,172,57,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
95256,Alessandro Pittin,M,20,165,61,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",Bronze
95266,"Robert C. ""R. C."" Pitts",M,29,195,91,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
95282,David Marcelo Pizarro Corts,M,21,166,62,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
95297,Eraldo Pizzo,M,22,187,84,Italy,ITA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Gold
95300,Paolo Pizzo,M,33,180,70,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Silver
95308,Omar Pkhak'adze,M,28,187,95,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's Sprint,Bronze
95318,"Marcella Jeanette ""Marcy"" Place-von Schottenstein",F,25,170,64,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
95332,Jrgen Plagemann,M,27,182,77,Germany,GER,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver
95334,Walter Plaikner,M,20,170,65,Italy-1,ITA,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Gold
95352,Christian Planer,M,29,183,80,Austria,AUT,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
95365,Gerhard Plankensteiner,M,34,189,96,Italy-1,ITA,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Bronze
95392,Fernando Fabricio Platas lvarez,M,27,164,60,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,Silver
95401,Yevgeny Arkadyevich Platov,M,26,183,72,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
95401,Yevgeny Arkadyevich Platov,M,30,183,72,Russia-1,RUS,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
95416,Mrti Pavi,M,27,190,87,Latvia-1,LAT,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze
95417,Adrien Plavsic,M,22,185,85,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
95422,Hugh John Plaxton,M,23,178,84,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
95425,"Judith White ""Judy"" Playfair",F,15,162,57,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
95426,Daniel Plaza Montero,M,26,181,64,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,Gold
95429,Manuel Jess Plaza Reyes,M,28,171,61,Chile,CHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,Silver
95437,Nikola Plea,M,20,187,86,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
95449,Hans Plenk,M,25,176,72,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Men's Singles,Bronze
95450,Aurora Pleca,F,20,185,82,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver
95451,Sergey Mikhaylovich Pleshakov,M,22,182,80,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
95452,Vladimir Mikhaylovich Pleshakov,M,22,182,82,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
95464,Stevan Pletikosi,M,20,184,80,Individual Olympic Athletes,IOA,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
95468,Catherine Franoise Marella Plewinski (-Arie),F,20,166,58,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,Bronze
95468,Catherine Franoise Marella Plewinski (-Arie),F,24,166,58,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Bronze
95482,Pavel Ploc,M,19,175,62,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
95482,Pavel Ploc,M,23,175,62,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
95484,Jutta Ploch (-Schenk),F,20,178,73,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Gold
